stock_code,total_number_of_shares,market_value,stock_name,listed_market,wel_delete,enterprise_name,enterprise_id,update_time,gics_code,gics_code4 
601990.SH,3665903980.0,33029794864.64,南京证券,1,0,南京证券股份有限公司,30175,2021-05-13 00:00:00,402030,40203020
601990.SH,3665903980.0,33029794864.64,南京证券,1,0,南京证券股份有限公司,30175,2021-05-13 00:00:00,402030,40203020
601991.SH,18576284603.0,49412917045.67999,大唐发电,1,0,大唐国际发电股份有限公司,30174,2021-05-13 00:00:00,551010,55101010
601991.SH,18576284603.0,49412917045.67999,大唐发电,1,0,大唐国际发电股份有限公司,30174,2021-05-13 00:00:00,0,0
601992.SH,10677771134.0,30431647731.9,金隅集团,1,0,北京金隅集团股份有限公司,30176,2021-05-13 00:00:00,151020,15102010
601992.SH,10677771134.0,30431647731.9,金隅集团,1,0,北京金隅集团股份有限公司,30176,2021-05-13 00:00:00,0,0
601995.SH,4854716968.0,204820508909.24,中金公司,1,0,中国国际金融股份有限公司,101596,2021-05-13 00:00:00,402030,40203020
601995.SH,4854716968.0,204820508909.24,中金公司,1,0,中国国际金融股份有限公司,101596,2021-05-13 00:00:00,0,0
601996.SH,1141997411.0,3608711819.9999995,丰林集团,1,0,广西丰林木业集团股份有限公司,30177,2021-05-13 00:00:00,151050,15105010
601997.SH,3646774885.0,28298973108.239998,贵阳银行,1,0,贵阳银行股份有限公司,30178,2021-05-13 00:00:00,401010,40101015
601998.SH,48476648897.0,258865305112.94,中信银行,1,0,中信银行股份有限公司,30179,2021-05-13 00:00:00,401010,40101010
601998.SH,48476648897.0,258865305112.94,中信银行,1,0,中信银行股份有限公司,30179,2021-05-13 00:00:00,0,0
601999.SH,553921055.0,4060241339.0,出版传媒,1,0,北方联合出版传媒(集团)股份有限公司,30180,2021-05-13 00:00:00,502010,50201040
603000.SH,1083065175.0,20112520308.64,人民网,1,0,人民网股份有限公司,30181,2021-05-13 00:00:00,451020,45102020
603001.SH,403389735.0,3356202600.0,奥康国际,1,0,浙江奥康鞋业股份有限公司,30182,2021-05-13 00:00:00,252030,25203020
603002.SH,910109762.0,5724590406.860001,宏昌电子,1,0,宏昌电子材料股份有限公司,30183,2021-05-13 00:00:00,151010,15101050
603003.SH,403012721.0,2849299937.52,龙宇燃油,1,0,上海龙宇燃油股份有限公司,30184,2021-05-13 00:00:00,101020,10102030
603005.SH,342258820.0,20326751363.6,晶方科技,1,0,苏州晶方半导体科技股份有限公司,30185,2021-05-13 00:00:00,453010,45301020
603006.SH,190262484.0,1782759475.38,联明股份,1,0,上海联明机械股份有限公司,30186,2021-05-13 00:00:00,251010,25101010
603007.SH,336707767.0,1148173487.6399999,ST花王,1,1,花王生态工程股份有限公司,30187,2021-05-13 00:00:00,201030,20103010
603008.SH,376728407.0,10103855884.960001,喜临门,1,0,喜临门家具股份有限公司,30188,2021-05-13 00:00:00,252010,25201020
603009.SH,356588693.0,2121702724.2299998,北特科技,1,0,上海北特科技股份有限公司,30189,2021-05-13 00:00:00,251010,25101010
603010.SH,485953897.0,10384834795.6,万盛股份,1,0,浙江万盛股份有限公司,30190,2021-05-13 00:00:00,151010,15101050
603011.SH,451662984.0,2131849284.6200001,合锻智能,1,0,合肥合锻智能制造股份有限公司,30191,2021-05-13 00:00:00,201060,20106020
603012.SH,644922036.0,3927575200.0,创力集团,1,0,上海创力集团股份有限公司,30192,2021-05-13 00:00:00,201060,20106020
603013.SH,505871983.0,7163147285.0,亚普股份,1,0,亚普汽车部件股份有限公司,30193,2021-05-13 00:00:00,251010,25101010
603015.SH,399142466.0,2542537510.0,弘讯科技,1,0,宁波弘讯科技股份有限公司,30194,2021-05-13 00:00:00,452030,45203010
603016.SH,147417077.0,4115884800.0,新宏泰,1,0,无锡新宏泰电器科技股份有限公司,30195,2021-05-13 00:00:00,201040,20104010
603017.SH,276521473.0,2673962652.48,中衡设计,1,0,中衡设计集团股份有限公司,30196,2021-05-13 00:00:00,202010,20201070
603018.SH,557716299.0,5839289650.96,华设集团,1,0,华设设计集团股份有限公司,101597,2021-05-13 00:00:00,202020,20202020
603019.SH,1442221962.0,36892037808.82,中科曙光,1,0,曙光信息产业股份有限公司,30198,2021-05-13 00:00:00,452020,45202030
603020.SH,341321184.0,5993600000.0,爱普股份,1,0,爱普香料集团股份有限公司,30199,2021-05-13 00:00:00,301010,30101040
603021.SH,320570537.0,1647732560.5,山东华鹏,1,0,山东华鹏玻璃股份有限公司,30200,2021-05-13 00:00:00,151030,15103010
603022.SH,200384245.0,2086000000.0,新通联,1,0,上海新通联包装股份有限公司,30201,2021-05-13 00:00:00,151030,15103020
603023.SH,567844728.0,2214594439.58,威帝股份,1,0,哈尔滨威帝电子股份有限公司,30202,2021-05-13 00:00:00,251010,25101010
603025.SH,943059045.0,22661708868.17,大豪科技,1,0,北京大豪科技股份有限公司,30203,2021-05-13 00:00:00,452020,45202030
603026.SH,203920054.0,14998320000.0,石大胜华,1,0,山东石大胜华化工集团股份有限公司,13507,2021-05-13 00:00:00,151010,15101050
603027.SH,675956017.0,21008713036.079998,千禾味业,1,0,千禾味业食品股份有限公司,30204,2021-05-13 00:00:00,302020,30202030
603028.SH,223464827.0,2592192000.0,赛福天,1,0,江苏赛福天钢索股份有限公司,30205,2021-05-13 00:00:00,151040,15104050
603029.SH,93716370.0,1162083000.0,天鹅股份,1,0,山东天鹅棉业机械股份有限公司,30206,2021-05-13 00:00:00,201060,20106020
603029.SH,93716370.0,1162083000.0,天鹅股份,1,0,山东天鹅棉业机械股份有限公司,30206,2021-05-13 00:00:00,0,0
603029.SH,93716370.0,1162083000.0,天鹅股份,1,0,山东天鹅棉业机械股份有限公司,30206,2021-05-13 00:00:00,0,0
603030.SH,541724852.0,2432344589.68,全筑股份,1,0,上海全筑控股集团股份有限公司,0,2021-05-13 00:00:00,201030,20103010
603031.SH,111837445.0,3082240000.0,安德利,1,0,安徽安德利百货股份有限公司,30208,2021-05-13 00:00:00,255030,25503010
603031.SH,111837445.0,3082240000.0,安德利,1,0,安徽安德利百货股份有限公司,30208,2021-05-13 00:00:00,0,0
603032.SH,167395014.0,2030501520.0,*ST德新,1,1,德力西新疆交通运输集团股份有限公司,30209,2021-05-13 00:00:00,203040,20304020
603033.SH,425412629.0,9384602596.08,三维股份,1,0,浙江三维橡胶制品股份有限公司,30210,2021-05-13 00:00:00,251010,25101020
603033.SH,425412629.0,9384602596.08,三维股份,1,0,浙江三维橡胶制品股份有限公司,30210,2021-05-13 00:00:00,151010,15101010
603035.SH,333803751.0,5080493096.190001,常熟汽饰,1,0,江苏常熟汽饰集团股份有限公司,101598,2021-05-13 00:00:00,251010,25101010
603036.SH,206433773.0,1725786350.0,如通股份,1,0,江苏如通石油机械股份有限公司,30212,2021-05-13 00:00:00,101010,10101020
603037.SH,104968767.0,1633314019.5,凯众股份,1,0,上海凯众材料科技股份有限公司,30213,2021-05-13 00:00:00,251010,25101010
603038.SH,182606333.0,2204058447.9900002,华立股份,1,0,东莞市华立实业股份有限公司,30214,2021-05-13 00:00:00,252010,25201020
603039.SH,215810822.0,16755552262.1,泛微网络,1,0,上海泛微网络科技股份有限公司,30215,2021-05-13 00:00:00,451030,45103010
603040.SH,104191037.0,2796487437.5299997,新坐标,1,0,杭州新坐标科技股份有限公司,30216,2021-05-13 00:00:00,251010,25101010
603041.SH,139636909.0,1869738222.8,美思德,1,0,江苏美思德化学股份有限公司,30217,2021-05-13 00:00:00,151010,15101050
603042.SH,136782251.0,1664640000.0,华脉科技,1,0,南京华脉科技股份有限公司,30218,2021-05-13 00:00:00,452010,45201020
603043.SH,401188405.0,15008458235.599998,广州酒家,1,0,广州酒家集团股份有限公司,30219,2021-05-13 00:00:00,302020,30202030
603045.SH,138368612.0,1526205799.9999998,福达合金,1,0,福达合金材料股份有限公司,30220,2021-05-13 00:00:00,151040,15104040
603045.SH,138368612.0,1526205799.9999998,福达合金,1,0,福达合金材料股份有限公司,30220,2021-05-13 00:00:00,151040,15104040
603050.SH,163116301.0,2043847260.0,科林电气,1,0,石家庄科林电气股份有限公司,30221,2021-05-13 00:00:00,201040,20104020
603053.SH,882866544.0,9120011400.0,成都燃气,1,0,成都燃气集团股份有限公司,30222,2021-05-13 00:00:00,551020,55102010
603055.SH,825356192.0,5133715515.18,台华新材,1,0,浙江台华新材料股份有限公司,30223,2021-05-13 00:00:00,252030,25203030
603056.SH,1034145273.0,11820280479.699999,德邦股份,1,0,德邦物流股份有限公司,30224,2021-05-13 00:00:00,203010,20301010
603058.SH,422666466.0,2958665263.9999995,永吉股份,1,0,贵州永吉印务股份有限公司,30225,2021-05-13 00:00:00,202010,20201010
603059.SH,100094562.0,2117000000.0,倍加洁,1,0,倍加洁集团股份有限公司,30226,2021-05-13 00:00:00,303010,30301010
603060.SH,422498654.0,9421720000.0,国检集团,1,0,中国建材检验认证集团股份有限公司,30227,2021-05-13 00:00:00,202020,20202020
603063.SH,418735222.0,5154630590.0,禾望电气,1,0,深圳市禾望电气股份有限公司,30228,2021-05-13 00:00:00,201040,20104010
603066.SH,301098561.0,2288349069.0,音飞储存,1,0,南京音飞储存设备(集团)股份有限公司,30229,2021-05-13 00:00:00,201060,20106020
603067.SH,497659514.0,3608031480.1800003,振华股份,1,0,湖北振华化学股份有限公司,30230,2021-05-13 00:00:00,201030,20103010
603068.SH,156018682.0,9691880559.38,博通集成,1,0,博通集成电路(上海)股份有限公司,30231,2021-05-13 00:00:00,453010,45301020
603069.SH,317518318.0,5286680000.0,海汽集团,1,0,海南海汽运输集团股份有限公司,30232,2021-05-13 00:00:00,203040,20304020
603076.SH,83609044.0,5476392425.92,乐惠国际,1,0,宁波乐惠国际工程装备股份有限公司,30233,2021-05-13 00:00:00,201060,20106020
603077.SH,8602461361.0,16602750428.64,和邦生物,1,0,四川和邦生物科技股份有限公司,30234,2021-05-13 00:00:00,151010,15101010
603078.SH,191879571.0,3950800378.56,江化微,1,0,江阴江化微电子材料股份有限公司,30235,2021-05-13 00:00:00,0,0
603079.SH,171380766.0,3059146679.46,圣达生物,1,0,浙江圣达生物药业股份有限公司,30236,2021-05-13 00:00:00,352020,35202010
603079.SH,171380766.0,3059146679.46,圣达生物,1,0,浙江圣达生物药业股份有限公司,30236,2021-05-13 00:00:00,0,0
603080.SH,141925244.0,1889025000.0,新疆火炬,1,0,新疆火炬燃气股份有限公司,30237,2021-05-13 00:00:00,551020,55102010
603080.SH,141925244.0,1889025000.0,新疆火炬,1,0,新疆火炬燃气股份有限公司,30237,2021-05-13 00:00:00,551020,55102010
603081.SH,398381908.0,4665052145.97,大丰实业,1,0,浙江大丰实业股份有限公司,30238,2021-05-13 00:00:00,202010,20201050
603083.SH,245494684.0,3682420263.6000004,剑桥科技,1,0,上海剑桥科技股份有限公司,30239,2021-05-13 00:00:00,452010,45201020
603085.SH,365584725.0,2624898327.06,天成自控,1,0,浙江天成自控股份有限公司,30240,2021-05-13 00:00:00,251010,25101010
603086.SH,159397602.0,2226784500.0,先达股份,1,0,山东先达农化股份有限公司,30241,2021-05-13 00:00:00,151010,15101030
603087.SH,562900759.0,69687114000.0,甘李药业,1,0,甘李药业股份有限公司,101599,2021-05-13 00:00:00,352020,35202010
603088.SH,226497408.0,1852748800.0,宁波精达,1,0,宁波精达成形装备股份有限公司,30242,2021-05-13 00:00:00,201060,20106020
603089.SH,220829786.0,2062550202.7499998,正裕工业,1,0,浙江正裕工业股份有限公司,30243,2021-05-13 00:00:00,251010,25101010
603090.SH,100559552.0,1258000000.0,宏盛股份,1,0,无锡宏盛换热器制造股份有限公司,30244,2021-05-13 00:00:00,201060,20106020
603093.SH,610065893.0,8876458743.15,南华期货,1,0,南华期货股份有限公司,30245,2021-05-13 00:00:00,402010,40201020
603095.SH,131190538.0,2995080000.0,越剑智能,1,0,浙江越剑智能装备股份有限公司,101600,2021-05-13 00:00:00,201060,20106020
603096.SH,136005786.0,6120260400.0,新经典,1,0,新经典文化股份有限公司,30246,2021-05-13 00:00:00,502010,50201040
603098.SH,554570881.0,12694127481.68,森特股份,1,0,森特士兴集团股份有限公司,30247,2021-05-13 00:00:00,201030,20103010
603098.SH,554570881.0,12694127481.68,森特股份,1,0,森特士兴集团股份有限公司,30247,2021-05-13 00:00:00,0,0
603099.SH,268010050.0,2133360000.0,长白山,1,0,长白山旅游股份有限公司,30248,2021-05-13 00:00:00,253010,25301020
603100.SH,388660493.0,6296300000.0,川仪股份,1,0,重庆川仪自动化股份有限公司,14933,2021-05-13 00:00:00,452030,45203010
603101.SH,474170741.0,2366112000.0,汇嘉时代,1,0,新疆汇嘉时代百货股份有限公司,30249,2021-05-13 00:00:00,255030,25503010
603103.SH,639965454.0,9855468000.0,横店影视,1,0,横店影视股份有限公司,30250,2021-05-13 00:00:00,502020,50202010
603105.SH,506008010.0,3790000000.0,芯能科技,1,0,浙江芯能光伏科技股份有限公司,30251,2021-05-13 00:00:00,551050,55105020
603105.SH,506008010.0,3790000000.0,芯能科技,1,0,浙江芯能光伏科技股份有限公司,30251,2021-05-13 00:00:00,551050,55105020
603106.SH,399854495.0,2934932000.0,恒银科技,1,0,恒银金融科技股份有限公司,30252,2021-05-13 00:00:00,452020,45202030
603108.SH,578058862.0,6797972224.0199995,润达医疗,1,0,上海润达医疗科技股份有限公司,30253,2021-05-13 00:00:00,352030,35203010
603109.SH,145636141.0,3099137100.0,神驰机电,1,0,神驰机电股份有限公司,30254,2021-05-13 00:00:00,201060,20106010
603110.SH,144045419.0,5308073723.4,东方材料,1,0,新东方新材料股份有限公司,30255,2021-05-13 00:00:00,151010,15101050
603111.SH,993275484.0,5115368742.6,康尼机电,1,0,南京康尼机电股份有限公司,30256,2021-05-13 00:00:00,201060,20106020
603112.SH,450818422.0,5472935649.5,华翔股份,1,0,山西华翔集团股份有限公司,101601,2021-05-13 00:00:00,251010,25101010
603113.SH,841478588.0,15769308740.079998,金能科技,1,0,金能科技股份有限公司,30257,2021-05-13 00:00:00,101020,10102050
603115.SH,212913385.0,3244800000.0,海星股份,1,0,南通海星电子股份有限公司,30258,2021-05-13 00:00:00,151040,15104020
603116.SH,580795702.0,3641589056.0,红蜻蜓,1,0,浙江红蜻蜓鞋业股份有限公司,30259,2021-05-13 00:00:00,252030,25203020
603117.SH,631441167.0,2210044084.9,万林物流,1,0,江苏万林现代物流股份有限公司,30260,2021-05-13 00:00:00,203050,20305030
603118.SH,782114217.0,6655791988.559999,共进股份,1,0,深圳市共进电子股份有限公司,30261,2021-05-13 00:00:00,452010,45201020
603121.SH,266340594.0,2612801230.0,华培动力,1,0,上海华培动力科技(集团)股份有限公司,30262,2021-05-13 00:00:00,251010,25101010
603123.SH,793642681.0,6222158620.35,翠微股份,1,0,北京翠微大厦股份有限公司,30263,2021-05-13 00:00:00,255030,25503010
603126.SH,606066908.0,5842485000.0,中材节能,1,0,中材节能股份有限公司,30264,2021-05-13 00:00:00,202010,20201050
603127.SH,271639755.0,41297391969.21,昭衍新药,1,0,北京昭衍新药研究中心股份有限公司,30265,2021-05-13 00:00:00,351010,35101010
603127.SH,271639755.0,41297391969.21,昭衍新药,1,0,北京昭衍新药研究中心股份有限公司,30265,2021-05-13 00:00:00,0,0
603128.SH,1292255836.0,19668133824.420002,华贸物流,1,0,港中旅华贸国际物流股份有限公司,30266,2021-05-13 00:00:00,203010,20301010
603129.SH,133561976.0,18030866876.0,春风动力,1,0,浙江春风动力股份有限公司,30267,2021-05-13 00:00:00,251020,25102020
603131.SH,321337294.0,5777644561.120001,上海沪工,1,0,上海沪工焊接集团股份有限公司,30268,2021-05-13 00:00:00,201060,20106020
603133.SH,215789705.0,1998212670.0,碳元科技,1,0,碳元科技股份有限公司,30269,2021-05-13 00:00:00,452030,45203015
603136.SH,123434989.0,2915534457.57,天目湖,1,0,江苏天目湖旅游股份有限公司,30270,2021-05-13 00:00:00,253010,25301020
603138.SH,257550000.0,2727454500.0,海量数据,1,0,北京海量数据技术股份有限公司,30271,2021-05-13 00:00:00,451020,45102010
603139.SH,103843000.0,1674987600.0,康惠制药,1,0,陕西康惠制药股份有限公司,30272,2021-05-13 00:00:00,352020,35202010
603155.SH,153639506.0,6222400000.0,新亚强,1,0,新亚强硅化学股份有限公司,101602,2021-05-13 00:00:00,151010,15101050
603155.SH,153639506.0,6222400000.0,新亚强,1,0,新亚强硅化学股份有限公司,101602,2021-05-13 00:00:00,151010,15101050
603156.SH,1272689355.0,33573545208.0,养元饮品,1,0,河北养元智汇饮品股份有限公司,30273,2021-05-13 00:00:00,302010,30201030
603157.SH,574606312.0,1402039403.52,*ST拉夏,1,1,新疆拉夏贝尔服饰股份有限公司,30274,2021-05-13 00:00:00,252030,25203010
603158.SH,215622029.0,3814353696.0,腾龙股份,1,0,常州腾龙汽车零部件股份有限公司,30275,2021-05-13 00:00:00,251010,25101010
603159.SH,136893342.0,1912400000.0,上海亚虹,1,0,上海亚虹模具股份有限公司,30276,2021-05-13 00:00:00,202010,20201050
603160.SH,463513892.0,55552139973.75,汇顶科技,1,0,深圳市汇顶科技股份有限公司,30277,2021-05-13 00:00:00,452030,45203015
603161.SH,134622251.0,2057028000.0,科华控股,1,0,科华控股股份有限公司,30278,2021-05-13 00:00:00,251010,25101010
603161.SH,134622251.0,2057028000.0,科华控股,1,0,科华控股股份有限公司,30278,2021-05-13 00:00:00,251010,25101010
603165.SH,249301172.0,3520132559.1,荣晟环保,1,0,浙江荣晟环保纸业股份有限公司,30279,2021-05-13 00:00:00,151030,15103020
603166.SH,586553921.0,3812600492.4,福达股份,1,0,桂林福达股份有限公司,30280,2021-05-13 00:00:00,251010,25101010
603167.SH,471083128.0,3877014144.6,渤海轮渡,1,0,渤海轮渡集团股份有限公司,30281,2021-05-13 00:00:00,203030,20303010
603168.SH,323321521.0,2861395466.1299996,莎普爱思,1,0,浙江莎普爱思药业股份有限公司,30282,2021-05-13 00:00:00,352020,35202010
603169.SH,1051502525.0,4626611114.4,兰石重装,1,0,兰州兰石重型装备股份有限公司,30283,2021-05-13 00:00:00,201060,20106020
603177.SH,200901320.0,2585600000.0,德创环保,1,0,浙江德创环保科技股份有限公司,30284,2021-05-13 00:00:00,202010,20201050
603178.SH,200688015.0,1790137100.0,圣龙股份,1,0,宁波圣龙汽车动力系统股份有限公司,30285,2021-05-13 00:00:00,251010,25101010
603179.SH,360917730.0,10286155324.800001,新泉股份,1,0,江苏新泉汽车饰件股份有限公司,30286,2021-05-13 00:00:00,0,0
603180.SH,103292864.0,6497121150.52,金牌厨柜,1,0,金牌厨柜家居科技股份有限公司,101603,2021-05-13 00:00:00,252010,25201020
603181.SH,399994082.0,6759900000.0,皇马科技,1,0,浙江皇马科技股份有限公司,30288,2021-05-13 00:00:00,151010,15101050
603183.SH,302174070.0,2314653382.0,建研院,1,0,苏州市建筑科学研究院集团股份有限公司,30289,2021-05-13 00:00:00,202010,20201070
603185.SH,273573518.0,34957224218.0,上机数控,1,0,无锡上机数控股份有限公司,30290,2021-05-13 00:00:00,201060,20106020
603186.SH,137680132.0,4973006373.12,华正新材,1,0,浙江华正新材料股份有限公司,30291,2021-05-13 00:00:00,452030,45203015
603187.SH,173469714.0,9906855374.85,海容冷链,1,0,青岛海容商用冷链股份有限公司,30292,2021-05-13 00:00:00,202010,20201050
603187.SH,173469714.0,9906855374.85,海容冷链,1,0,青岛海容商用冷链股份有限公司,30292,2021-05-13 00:00:00,202010,20201050
603188.SH,594612244.0,3496320000.0,ST亚邦,1,1,江苏亚邦染料股份有限公司,30293,2021-05-13 00:00:00,151010,15101050
603189.SH,223087385.0,3660864000.0,网达软件,1,0,上海网达软件股份有限公司,30294,2021-05-13 00:00:00,451030,45103010
603192.SH,106954049.0,2381866674.11,汇得科技,1,0,上海汇得科技股份有限公司,30295,2021-05-13 00:00:00,151010,15101020
603195.SH,564027332.0,107419005474.0,公牛集团,1,0,公牛集团股份有限公司,30296,2021-05-13 00:00:00,201040,20104010
603196.SH,243396226.0,1548000000.0,日播时尚,1,0,日播时尚集团股份有限公司,30297,2021-05-13 00:00:00,252030,25203010
603197.SH,202187757.0,5964538855.08,保隆科技,1,0,上海保隆汽车科技股份有限公司,30298,2021-05-13 00:00:00,251010,25101010
603198.SH,797854652.0,29752000000.0,迎驾贡酒,1,0,安徽迎驾贡酒股份有限公司,30299,2021-05-13 00:00:00,302010,30201020
603199.SH,110510936.0,2170434800.0,九华旅游,1,0,安徽九华山旅游发展股份有限公司,30300,2021-05-13 00:00:00,253010,25301020
603200.SH,101270273.0,2233009528.48,上海洗霸,1,0,上海洗霸科技股份有限公司,30301,2021-05-13 00:00:00,202010,20201050
603203.SH,162506715.0,4727320367.400001,快克股份,1,0,快克智能装备股份有限公司,30302,2021-05-13 00:00:00,201060,20106020
603208.SH,100935050.0,9689764870.17,江山欧派,1,0,江山欧派门业股份有限公司,30303,2021-05-13 00:00:00,252010,25201020
603212.SH,400010000.0,9388234700.0,赛伍技术,1,0,苏州赛伍应用技术股份有限公司,101604,2021-05-13 00:00:00,151010,15101050
603214.SH,138963695.0,3560249871.36,爱婴室,1,0,上海爱婴室商务服务股份有限公司,30304,2021-05-13 00:00:00,255040,25504040
603217.SH,128001655.0,3587886400.0,元利科技,1,0,元利化学集团股份有限公司,30305,2021-05-13 00:00:00,151010,15101050
603218.SH,955759130.0,22641933810.600002,日月股份,1,0,日月重工股份有限公司,30306,2021-05-13 00:00:00,201060,20106020
603220.SH,338044309.0,4015966400.0,中贝通信,1,0,中贝通信集团股份有限公司,30307,2021-05-13 00:00:00,501020,50102010
603221.SH,241146131.0,2524800000.0,爱丽家居,1,0,爱丽家居科技股份有限公司,101605,2021-05-13 00:00:00,252010,25201020
603222.SH,348930668.0,6099308077.200001,济民制药,1,0,济民健康管理股份有限公司,30309,2021-05-13 00:00:00,352020,35202010
603223.SH,283897449.0,6768115200.0,恒通股份,1,0,恒通物流股份有限公司,30310,2021-05-13 00:00:00,203010,20301010
603223.SH,283897449.0,6768115200.0,恒通股份,1,0,恒通物流股份有限公司,30310,2021-05-13 00:00:00,201060,20106020
603225.SH,1406928445.0,25324712013.64,新凤鸣,1,0,新凤鸣集团股份有限公司,30311,2021-05-13 00:00:00,151010,15101010
603226.SH,211064826.0,1863702417.6000001,菲林格尔,1,0,菲林格尔家居科技股份有限公司,30312,2021-05-13 00:00:00,151050,15105010
603227.SH,718830831.0,3630095700.0,雪峰科技,1,0,新疆雪峰科技(集团)股份有限公司,30313,2021-05-13 00:00:00,151010,15101010
603228.SH,869200462.0,21825623604.640003,景旺电子,1,0,深圳市景旺电子股份有限公司,30314,2021-05-13 00:00:00,0,0
603229.SH,236729195.0,8915221484.44,奥翔药业,1,0,浙江奥翔药业股份有限公司,30315,2021-05-13 00:00:00,352020,35202010
603232.SH,193627856.0,3553071169.6,格尔软件,1,0,格尔软件股份有限公司,30316,2021-05-13 00:00:00,451030,45103010
603233.SH,660349579.0,47809309568.86,大参林,1,0,大参林医药集团股份有限公司,30317,2021-05-13 00:00:00,301010,30101010
603236.SH,111223647.0,18239565990.54,移远通信,1,0,上海移远通信技术股份有限公司,30318,2021-05-13 00:00:00,452010,45201020
603236.SH,111223647.0,18239565990.54,移远通信,1,0,上海移远通信技术股份有限公司,30318,2021-05-13 00:00:00,452010,45201020
603238.SH,123565946.0,2825953200.0,诺邦股份,1,0,杭州诺邦无纺股份有限公司,30319,2021-05-13 00:00:00,252030,25203030
603239.SH,268845915.0,4271961599.9999995,浙江仙通,1,0,浙江仙通橡塑股份有限公司,30320,2021-05-13 00:00:00,251010,25101010
603256.SH,878791864.0,7777308000.0,宏和科技,1,0,宏和电子材料科技股份有限公司,30321,2021-05-13 00:00:00,151010,15101010
603258.SH,249811278.0,6132866890.0,电魂网络,1,0,杭州电魂网络科技股份有限公司,30322,2021-05-13 00:00:00,451020,45102020
603259.SH,2449833679.0,375265523014.87,药明康德,1,0,无锡药明康德新药开发股份有限公司,30323,2021-05-13 00:00:00,352030,35203010
603259.SH,2449833679.0,375265523014.87,药明康德,1,0,无锡药明康德新药开发股份有限公司,30323,2021-05-13 00:00:00,0,0
603260.SH,885973649.0,54469660000.0,合盛硅业,1,0,合盛硅业股份有限公司,30324,2021-05-13 00:00:00,151040,15104020
603266.SH,197465241.0,2174092311.5,天龙股份,1,0,宁波天龙电子股份有限公司,30325,2021-05-13 00:00:00,151010,15101010
603267.SH,226052594.0,24795709120.0,鸿远电子,1,0,北京元六鸿远电子科技股份有限公司,30326,2021-05-13 00:00:00,452030,45203015
603268.SH,122967394.0,2160537120.0,松发股份,1,0,广东松发陶瓷股份有限公司,30327,2021-05-13 00:00:00,252010,25201020
603269.SH,112735665.0,1170196206.3999999,海鸥股份,1,0,江苏海鸥冷却塔股份有限公司,30328,2021-05-13 00:00:00,201060,20106020
603277.SH,399598224.0,8775177000.0,银都股份,1,0,银都餐饮设备股份有限公司,30329,2021-05-13 00:00:00,201040,20104020
603277.SH,399598224.0,8775177000.0,银都股份,1,0,银都餐饮设备股份有限公司,30329,2021-05-13 00:00:00,201040,20104020
603278.SH,287048758.0,2594920773.9,大业股份,1,0,山东大业股份有限公司,30330,2021-05-13 00:00:00,151040,15104050
603278.SH,287048758.0,2594920773.9,大业股份,1,0,山东大业股份有限公司,30330,2021-05-13 00:00:00,0,0
603279.SH,410704939.0,9516033450.0,景津环保,1,0,景津环保股份有限公司,30331,2021-05-13 00:00:00,201060,20106020
603279.SH,410704939.0,9516033450.0,景津环保,1,0,景津环保股份有限公司,30331,2021-05-13 00:00:00,201060,20106020
603283.SH,178299100.0,3717536239.44,赛腾股份,1,0,苏州赛腾精密电子股份有限公司,30332,2021-05-13 00:00:00,201060,20106020
603286.SH,87947702.0,1207521960.0,日盈电子,1,0,江苏日盈电子股份有限公司,30333,2021-05-13 00:00:00,251010,25101010
603288.SH,3248703763.0,547991350904.88,海天味业,1,0,佛山市海天调味食品股份有限公司,30334,2021-05-13 00:00:00,302020,30202030
603289.SH,320015403.0,2659328000.0,泰瑞机器,1,0,泰瑞机器股份有限公司,30335,2021-05-13 00:00:00,201060,20106020
603290.SH,161739042.0,31993600000.0,斯达半导,1,0,嘉兴斯达半导体股份有限公司,30336,2021-05-13 00:00:00,452030,45203015
603297.SH,110322919.0,6375561500.0,永新光学,1,0,宁波永新光学股份有限公司,30337,2021-05-13 00:00:00,452030,45203010
603298.SH,859272350.0,16721439943.599998,杭叉集团,1,0,杭叉集团股份有限公司,30338,2021-05-13 00:00:00,201060,20106020
603299.SH,766196078.0,5800104312.52,苏盐井神,1,0,江苏苏盐井神股份有限公司,30339,2021-05-13 00:00:00,151040,15104020
603300.SH,897640811.0,7997979634.3,华铁应急,1,0,浙江华铁应急设备科技股份有限公司,30340,2021-05-13 00:00:00,201060,20106020
603301.SH,226700346.0,11233002147.84,振德医疗,1,0,振德医疗用品股份有限公司,30341,2021-05-13 00:00:00,351010,35101010
603303.SH,496210803.0,6267142453.1,得邦照明,1,0,横店集团得邦照明股份有限公司,30342,2021-05-13 00:00:00,252010,25201040
603305.SH,440759011.0,13178694449.36,旭升股份,1,0,宁波旭升汽车技术股份有限公司,30343,2021-05-13 00:00:00,251010,25101010
603306.SH,309389911.0,7351104304.860001,华懋科技,1,0,华懋(厦门)新材料科技股份有限公司,30344,2021-05-13 00:00:00,251010,25101010
603308.SH,482941502.0,12203931770.86,应流股份,1,0,安徽应流机电股份有限公司,30345,2021-05-13 00:00:00,201060,20106020
603309.SH,264393828.0,3598400000.0,维力医疗,1,0,广州维力医疗器械股份有限公司,30346,2021-05-13 00:00:00,351010,35101010
603311.SH,208884955.0,2360400000.0,金海高科,1,0,浙江金海高科股份有限公司,101606,2021-05-13 00:00:00,202010,20201050
