,macroeconomic_policy_factor,public_opinion_factor,foreign_shareholder_factor,institution_expectation_factor,price_volume_factor,financial_factor,mutual_fund_factor,total_factor,name,update_date
sh603416,0.017327661463833875,0.0,0.0,0.08240225906766029,0.11696442532761397,0.12703952367203364,0.0,0.34373386953114177,信捷电气,20210310
sh688188,0.010649485403514935,0.0,0.0,0.1033896310966793,0.10716700111292216,0.11828102147102705,0.004164362401644588,0.343651501485788,柏楚电子,20210310
sh688063,0.0,0.0,0.0,0.11595278783514357,0.10841475687227631,0.11916826672488608,0.0,0.34353581143230594,派能科技,20210310
sz002362,0.02193181867076954,0.0,0.0,0.09581053936296204,0.08432157567283147,0.14094279219762615,0.0,0.34300672590418924,汉王科技,20210310
sz300601,0.08782863623113517,0.0,0.0,0.13117040938171917,0.04355485517502399,0.07964891531444035,0.00028896173473467416,0.34249177783705337,康泰生物,20210310
sz000333,0.029646142322748082,0.07499055418731895,0.0,0.05527871363998087,0.10251921299986154,0.07989640857925522,2.5242350634605e-05,0.3423562740797993,美的集团,20210310
sz002747,0.02266952727837391,0.0,0.0,0.11736986077209387,0.0740980932535678,0.128014457404637,0.0,0.34215193870867255,埃斯顿,20210310
sz002030,0.03706072696939113,0.0738521776531661,0.0,0.005797897095686114,0.09258988221121776,0.131658240467662,0.0,0.3409589243971231,达安基因,20210310
sh600392,0.05685555491356663,0.0,0.0,0.08830685063274112,0.1362354442111289,0.05953037275754067,0.0,0.34092822251497734,盛和资源,20210310
sh603233,0.020612153385495414,0.0,0.0,0.09315431372440008,0.11885628015975516,0.10732021758443411,0.0008541909465454857,0.34079715580063025,大参林,20210310
sh603939,0.020612153385495414,0.0,0.0,0.09062187358487286,0.11153725769024934,0.11711704219276818,0.0008464448056218802,0.34073477165900773,益丰药房,20210310
sh600809,0.006752791780674597,0.0,0.0,0.08532843543248735,0.12917641356983495,0.11945174611861625,0.0,0.3407093869016131,山西汾酒,20210310
sh603659,0.05177104793159315,0.0,0.0,0.10130881210892174,0.11494868379329082,0.07172241140484391,0.000762471973108312,0.3405134272117579,璞泰来,20210310
sz000050,0.02018536382680484,0.02589806615197732,0.0,0.0777899811549188,0.1032394972073191,0.11280952834333562,0.0005122643001037811,0.34043470098445944,深天马Ａ,20210310
sh688608,0.0,0.0,0.0,0.11552327593220255,0.10460315179096111,0.12029705398630063,0.0,0.3404234817094643,恒玄科技,20210310
sz002026,0.0066781760603189435,0.01807172747967648,0.0,0.09097536575369922,0.09268845791595616,0.13181072351694492,0.0,0.3402244507265957,山东威达,20210310
sz000415,0.0,0.11967183315281829,0.0,0.0,0.10221636206591746,0.11832518656800867,0.0,0.34021338178674443,渤海租赁,20210310
sh600867,0.027572973667726205,0.0,0.0,0.07266032355433649,0.1280866871498854,0.1110682309843034,0.000700186834703776,0.3400884021909553,通化东宝,20210310
sh603392,0.0319484562105448,0.0,0.0,0.08428465932100361,0.11709533700592963,0.10673984502991442,0.0,0.34006829756739243,万泰生物,20210310
sh601888,0.017097739500636488,0.0,0.0,0.10550035337354742,0.12268637078173535,0.0947306333943244,0.0,0.3400150970502437,中国中免,20210310
sh600882,0.0,0.0,0.0,0.12025010868997711,0.12779265937955103,0.09119176796583274,0.0,0.33923453603536086,妙可蓝多,20210310
sh600498,0.10402346151872123,0.0,0.0,0.025891030002272185,0.13483924154448498,0.07439647158699193,5.8631096246741664e-05,0.3392088357487171,烽火通信,20210310
sz000488,0.0,0.12664438942450446,0.0,0.04945544486484424,0.1019130339433757,0.061015437346205494,0.0,0.33902830557892993,晨鸣纸业,20210310
sh600380,0.0434590696157267,0.0,0.0,0.06275829743781058,0.13646079199733263,0.09533152422099367,0.00018689316683297285,0.33819657643869655,健康元,20210310
sh603378,0.0,0.0,0.0,0.11550847357221299,0.11731337666670921,0.10485939613736069,0.0,0.3376812463762829,亚士创能,20210310
sh601330,0.008156742659552773,0.0,0.0,0.07696750599039429,0.12460347226060896,0.1279458717383341,0.0,0.33767359264889013,绿色动力,20210310
sz000498,0.0,0.10985333554574997,0.0,0.0359575707958303,0.10188968111259376,0.08966898853727079,0.0,0.33736957599144485,山东路桥,20210310
sz000538,0.003466998901460919,0.07940176325716124,0.0,0.047785484688766006,0.1011643174344755,0.10512139462152661,0.00042586651025180864,0.337365825413642,云南白药,20210310
sh603993,0.042370367045061204,0.0,0.0,0.07591545867018837,0.11086695364249398,0.10784228027555823,0.00030987471393055294,0.33730493434723235,洛阳钼业,20210310
sh603755,0.0,0.0,0.0,0.09674737059653882,0.11373583046213796,0.09986715221684665,0.02688176913007726,0.33723212240560074,日辰股份,20210310
sh688680,0.0,0.0,0.0,0.11920691836747778,0.10434961433406596,0.11345737677916294,0.0,0.3370139094807067,海优新材,20210310
sh603489,0.009962667981980478,0.0,0.0,0.08990232722438864,0.11672424850420467,0.11707636905163991,0.003210659545324431,0.33687627230753814,八方股份,20210310
sh603078,0.019925335963960955,0.0,0.0,0.11035223453101754,0.12075640653031589,0.08577228113352349,0.0,0.3368062581588179,江化微,20210310
sh601021,0.005229943426775229,0.0,0.0,0.1282462817678278,0.12598038195264866,0.07692965821157713,0.0,0.3363862653588289,春秋航空,20210310
sz000728,0.0,0.11967183315281829,0.0,0.03185135943241004,0.09782863132107379,0.0867988289400359,0.0,0.33615065284633805,国元证券,20210310
sz300054,0.010186538845120255,0.08082473392485232,0.0,0.10267002968829338,0.06431704923745997,0.07799974732083628,0.0,0.3359980990165622,鼎龙股份,20210310
sz002185,0.06436520115915349,0.0,0.0,0.07739420648109,0.08876997622550489,0.10516429521414244,0.00028412769012864625,0.3359778067700194,华天科技,20210310
sz002414,0.08185422719273991,0.0,0.0,0.0801394714602942,0.08295403331356001,0.09059973228995852,0.00037436283521331777,0.3359218270917659,高德红外,20210310
sz000961,0.0,0.06716421551501811,0.0,0.06780646205951349,0.09418411377360257,0.10667921485495915,0.0,0.33583400620309334,中南建设,20210310
sh600760,0.016313485319105547,0.0,0.0,0.08452607632247158,0.1300747541201578,0.10487881178705839,0.0,0.3357931275487933,中航沈飞,20210310
sh603317,0.0,0.0,0.0,0.11674231057256447,0.11811854753890552,0.10074360807177307,0.0,0.3356044661832431,天味食品,20210310
sh600521,0.030834078711757657,0.0,0.0,0.06043698144650504,0.13440695121435153,0.10798864241371714,0.0015889290106243605,0.3352555827969557,华海药业,20210310
sh600160,0.0,0.0,0.0,0.09665192472438008,0.14025058557522266,0.09793939085133253,0.0,0.33484190115093526,巨化股份,20210310
sz000656,0.0,0.09605052006914667,0.0,0.06913840142649856,0.09916081421643244,0.07033235860315475,0.0,0.3346820943152324,金科股份,20210310
sz002179,0.05338434773723454,0.0,0.0,0.08679012033984669,0.0889216777475544,0.10547442855927615,0.00010373980267418494,0.33467431418658594,中航光电,20210310
sz300014,0.06036008107050471,0.0,0.0,0.11632771476688904,0.06556825090056338,0.09165110255633117,0.0004862813680879879,0.3343934306623763,亿纬锂能,20210310
sh603686,0.025269135517140728,0.0,0.0,0.08895093481370302,0.1145303717965791,0.10560911836206542,0.0,0.3343595604894883,龙马环卫,20210310
sh603906,0.0,0.0,0.0,0.12195152437163795,0.11198305804744724,0.10025276171700152,0.0,0.3341873441360867,龙蟠科技,20210310
sh601208,0.008719061204312756,0.0,0.0,0.0800904701300103,0.12507020899005028,0.12021348924490803,0.0,0.3340932295692814,东材科技,20210310
sz002015,0.031261638789010344,0.07911716912362303,0.0,0.0,0.0929346238938393,0.13034379814599326,0.0,0.33365722995246594,协鑫能科,20210310
sz300136,0.10569489038848816,0.0,0.0,0.09612363057624496,0.06171113044797113,0.06948704267402282,0.0005362573925292129,0.3335529514792563,信维通信,20210310
sz002402,0.06905662031246938,0.0,0.0,0.12228012111047827,0.08327096725892355,0.057747904067941586,0.0009746634839084752,0.3333302762337213,和而泰,20210310
sh600166,0.006110178679360053,0.0,0.0,0.08880251308017033,0.14014920514190418,0.09814300296687052,0.0,0.3332048998683051,福田汽车,20210310
sz002335,0.02692943726478059,0.0,0.0,0.09277477964654582,0.08499979107302794,0.1284458925310491,0.0,0.33314990051540344,科华数据,20210310
sz000581,0.010649485403514935,0.0944852523346865,0.0,0.010273683896696025,0.10041260978840948,0.11706099588899156,0.0,0.3328820273122985,威孚高科,20210310
sh603444,0.054679111031823456,0.0,0.0,0.06018189725153774,0.11687711411665162,0.10101898896859822,0.0,0.332757111368611,吉比特,20210310
sh605168,0.02129897080702987,0.0,0.0,0.0946483626216721,0.11008245598851812,0.10669324287068145,0.0,0.33272303228790157,三人行,20210310
sh603663,0.0,0.0,0.0,0.09199053977163316,0.11486067660363034,0.12523050980250736,0.0,0.3320817261777709,三祥新材,20210310
sz300782,0.08915437412128009,0.0,0.0,0.1040707119482271,0.033284738189108085,0.10463237872748425,0.0006016048849853021,0.3317438078710848,卓胜微,20210310
sh600586,0.02531846703370612,0.0,0.0,0.11755164807389919,0.13325155953990608,0.05559386843762494,0.0,0.3317155430851363,金晶科技,20210310
sh688050,0.0,0.0,0.0,0.11868699761284242,0.10859565403289966,0.10439770670432387,0.0,0.33168035835006593,爱博医疗,20210310
sh601899,0.0,0.0,0.0,0.10876242594272957,0.12262224928679923,0.09982753162809326,6.658973820302416e-05,0.33127879659582504,紫金矿业,20210310
sz000016,0.009962667981980478,0.1176796742180508,0.0,0.0,0.10384157853063482,0.09959364390038557,0.0,0.33107756463105165,深康佳Ａ,20210310
sh600436,0.017283738507719863,0.0,0.0,0.07428336048706814,0.13566119642714647,0.10351749391170458,0.00019600780595603213,0.33094179713959504,片仔癀,20210310
sh600090,0.0,0.09235079633314991,0.0,0.0,0.14148529740971166,0.09709571526881178,0.0,0.33093180901167335,*ST济堂,20210310
sz002532,0.0,0.09178160806607348,0.0,0.06093242691636418,0.07990019496052007,0.09781553839694952,0.0,0.3304297683399072,天山铝业,20210310
sz000738,0.0,0.024475095484286263,0.0,0.09653920655708802,0.09763749488529445,0.11177270130227861,0.0,0.33042449822894737,航发控制,20210310
sz002352,0.036382718661784254,0.0,0.0,0.09161742504971838,0.08455675238649317,0.11750348854537923,0.0,0.33006038464337506,顺丰控股,20210310
sh603208,0.010649485403514935,0.0,0.0,0.08832734617906743,0.11918110513277905,0.11005071491213864,0.0012126065525862586,0.3294212581800863,江山欧派,20210310
sh603308,0.01526137946623399,0.0,0.0,0.10781501720957072,0.11824888434261659,0.08704014329821383,0.0010292568471260205,0.32939468116376114,应流股份,20210310
sh600989,0.010186538845120255,0.0,0.0,0.08834680860707478,0.12652940121542006,0.10428444683835618,0.0,0.3293471955059713,宝丰能源,20210310
sz300253,0.08873124798468103,0.0,0.0,0.11835833147115565,0.05775134978724566,0.06375199163730615,0.0006770977168801797,0.3292700185972687,卫宁健康,20210310
sz002129,0.019506684331813847,0.0,0.0,0.10700678471851278,0.090154582862554,0.11224042818169541,0.0,0.3289084800945761,中环股份,20210310
sz002153,0.036481654253634005,0.0,0.0,0.10414574079516194,0.08957718784418744,0.09663698697094973,0.0019391632709333314,0.3287807331348665,石基信息,20210310
sh600219,0.0,0.0,0.0,0.08163159206110376,0.13921524469995936,0.1079058826521517,0.0,0.3287527194132148,南山铝业,20210310
sh688363,0.0,0.0,0.0,0.1222091659191057,0.10604919816660352,0.09635613693567688,0.004086399386002804,0.3287009004073889,华熙生物,20210310
sz000869,0.0,0.05876868857564084,0.0,0.06654452283019839,0.09576268563231292,0.10755547707181305,0.0,0.32863137410996524,张  裕Ａ,20210310
sz002075,0.010186538845120255,0.12920810500614865,0.0,0.030795235152633365,0.09150135361919136,0.06651344626731164,0.0,0.3282046788904053,沙钢股份,20210310
sh600977,0.026787319961631428,0.0,0.0,0.0718462794002415,0.12678246429041892,0.10232067823342378,0.0,0.32773674188571567,中国电影,20210310
sh688386,0.0,0.0,0.0,0.10408423699165656,0.10586613374037032,0.11775333172774674,0.0,0.32770370245977365,泛亚微透,20210310
sh600496,0.0,0.0,0.0,0.09324766581494119,0.1348803844606313,0.09947665453285999,0.0,0.32760470480843246,精工钢构,20210310
sz300347,0.11127305692970971,0.0,0.0,0.0849471609870092,0.054263456185818744,0.07686078218508077,0.0001976453313833144,0.32754210161900177,泰格医药,20210310
sz002035,0.006752791780674597,0.07627122778824091,0.0,0.061247997883170355,0.09246657423557517,0.090751820577587,0.0,0.32749041226524805,华帝股份,20210310
sz002139,0.027290329445814353,0.0,0.0,0.08925396922854832,0.08990382396238561,0.12103977781681267,0.0,0.32748790045356097,拓邦股份,20210310
sz002384,0.08860498990668828,0.0,0.0,0.06757123238562786,0.0837448401671789,0.08705502191488156,0.0004998793806715504,0.3274759637550481,东山精密,20210310
sh601778,0.0,0.0,0.0,0.09256370914929217,0.12326282400705571,0.11150483913596784,0.0,0.3273313722923157,晶科科技,20210310
sh601882,0.0,0.0,0.0,0.09114938173425095,0.12272911050603598,0.11272257141978273,0.0,0.3266010636600697,海天精工,20210310
sh601100,0.009962667981980478,0.0,0.0,0.0703711094543096,0.12572665522600443,0.12031134823829115,0.0,0.32637178090058566,恒立液压,20210310
sz000547,0.0,0.05165383523718553,0.0,0.07726358207581907,0.10097667379039352,0.09569870857361149,0.0,0.3255927996770096,航天发展,20210310
sh601111,0.0,0.0,0.0,0.12522725065817886,0.12562087319085957,0.07414873220386037,0.0,0.3249968560528988,中国国航,20210310
sz000026,0.0,0.07342528645285878,0.0,0.08246127969348001,0.10367965950851246,0.0652915156008786,0.0,0.3248577412557298,飞亚达,20210310
sh600763,0.04125616573079048,0.0,0.0,0.09338168972816545,0.13003302579873696,0.0598938665763176,0.00022413675726400744,0.32478888459127453,通策医疗,20210310
sz002063,0.021702915027399183,0.10600240202546483,0.0,0.01009011476061774,0.09177421508560778,0.09357874099154488,0.0011657663319783898,0.32431415422261284,远光软件,20210310
sh600378,0.026184860392132785,0.0,0.0,0.03370681852931244,0.13650174928850808,0.12487619411099264,0.00292293903480643,0.3241925613557524,昊华科技,20210310
sh603131,0.009636052875928093,0.0,0.0,0.10810202830730646,0.11995909853659138,0.08648152466100659,0.0,0.3241787043808325,上海沪工,20210310
sh603345,0.0,0.0,0.0,0.09579020038734543,0.11768362655802152,0.11069080495917323,0.0,0.32416463190454015,安井食品,20210310
sh600096,0.0,0.07541744538762628,0.0,0.05587580295268322,0.14138423836922395,0.051472185634714,0.0,0.32414967234424746,云天化,20210310
sz002034,0.0,0.04069696109596436,0.0,0.07859899240287861,0.09249124370253198,0.1122812258279469,0.0,0.3240684230293219,旺能环境,20210310
sz300308,0.06156787110487559,0.0,0.0,0.10200002650117532,0.05573873303928467,0.10319499466954685,0.001368301717881751,0.3238699270327642,中际旭创,20210310
sh600468,0.06949012267213699,0.0,0.0,0.0,0.13529155139818758,0.11899248484763364,0.0,0.3237741589179582,百利电气,20210310
sz002460,0.02503329014055979,0.0,0.0,0.1322428815022082,0.08175806399120564,0.08397215020762788,0.000745615870598611,0.32375200171220014,赣锋锂业,20210310
sh600050,0.028218972403758657,0.0,0.0,0.0664467554210463,0.1422121587194966,0.08680124661395243,0.0,0.32367913315825403,中国联通,20210310
sz300015,0.08050377056189334,0.0,0.0,0.09652778810436213,0.06553643802438575,0.0810009375386548,3.5710874684777673e-05,0.3236046451039808,爱尔眼科,20210310
sh603218,0.0066781760603189435,0.0,0.0,0.07456496926390993,0.11909452344505225,0.12319206539802012,0.0,0.32352973416730124,日月股份,20210310
sh603883,0.01803001137116843,0.0,0.0,0.07951639079000629,0.1123390910693616,0.11350530096448816,0.00012993436245853254,0.323520728557483,老百姓,20210310
sh600116,0.0,0.0,0.0,0.06506925521477917,0.14099997609117432,0.11736720045511055,0.0,0.32343643176106407,三峡水利,20210310
sz000826,0.0,0.10899955314513529,0.0,0.018206345664753223,0.09631766857692706,0.09983752132800987,0.0,0.32336108871482544,启迪环境,20210310
sh601816,0.010649485403514935,0.0,0.0,0.08683073849181236,0.12307080050407733,0.10278408214711376,0.0,0.32333510654651837,京沪高铁,20210310
sh688508,0.0,0.0,0.0,0.11582121492374114,0.10554538239567003,0.10162394244549222,0.0,0.3229905397649034,芯朋微,20210310
sz002415,0.09825684336876932,0.0,0.0,0.06758723932863439,0.08292758493690121,0.07419421954161982,5.760624625458176e-06,0.3229716478005502,海康威视,20210310
sh600690,0.060629767760702884,0.0,0.0,0.052282388175701335,0.1314280554019143,0.07831789759544903,0.0,0.32265810893376756,海尔智家,20210310
sh603040,0.0,0.0,0.0,0.07910043638441003,0.1211649455173903,0.12235480004050431,0.0,0.32262018194230463,新坐标,20210310
sh600115,0.005229943426775229,0.0,0.0,0.09147926254941498,0.14102020984327557,0.08487976178290448,0.0,0.32260917760237023,东方航空,20210310
sz300458,0.058707580883293496,0.0,0.0,0.09164344395574482,0.0499649816643262,0.11940410573506262,0.0024373210607072614,0.3221574332991344,全志科技,20210310
sh600765,0.0,0.0,0.0,0.08632512898763559,0.12999129214879873,0.10580184201608012,0.0,0.32211826315251446,中航重机,20210310
sz002064,0.0,0.0903371869125649,0.0,0.06459863666992437,0.09174942979855845,0.07538165952228894,0.0,0.3220669129033366,华峰化学,20210310
